Index,Date,Month,Year,USD/BDT
2255,26,5,2017,80.525
2256,29,5,2017,80.525
2257,30,5,2017,80.54
2258,31,5,2017,80.59
2259,1,6,2017,80.675
2260,2,6,2017,80.6
2261,5,6,2017,80.6
2262,6,6,2017,80.57
2263,7,6,2017,80.595
2264,8,6,2017,80.6
2265,9,6,2017,80.61
2266,12,6,2017,80.61
2267,13,6,2017,80.575
2268,14,6,2017,80.575
2269,15,6,2017,80.575
2270,16,6,2017,80.575
2271,19,6,2017,80.575
2272,20,6,2017,80.54
2273,21,6,2017,80.53
2274,22,6,2017,80.58
2275,23,6,2017,80.63
2276,26,6,2017,80.63
2277,27,6,2017,80.63
2278,28,6,2017,80.63
2279,29,6,2017,80.58
2280,30,6,2017,80.63
2281,3,7,2017,80.595
2282,4,7,2017,80.8
2283,5,7,2017,80.83
2284,6,7,2017,80.85
2285,7,7,2017,81.175
2286,10,7,2017,81.175
2287,11,7,2017,80.595
2288,12,7,2017,80.595
2289,13,7,2017,81.49
2290,14,7,2017,81.2
2291,17,7,2017,81.2
2292,18,7,2017,80.88
2293,19,7,2017,80.635
2294,20,7,2017,80.85
2295,21,7,2017,80.635
2296,24,7,2017,80.635
2297,25,7,2017,80.82
2298,26,7,2017,81.22
2299,27,7,2017,81.325
2300,28,7,2017,80.635
2301,31,7,2017,80.635
2302,1,8,2017,81.375
2303,2,8,2017,81.28
2304,3,8,2017,80.67
2305,4,8,2017,81.05
2306,7,8,2017,81.05
2307,8,8,2017,80.755
2308,9,8,2017,81.015
2309,10,8,2017,80.98
2310,11,8,2017,80.9
2311,14,8,2017,80.9
2312,15,8,2017,80.9
2313,16,8,2017,80.9
2314,17,8,2017,80.95
2315,18,8,2017,81.15
2316,21,8,2017,81.155
2317,22,8,2017,81.3
2318,23,8,2017,81.375
2319,24,8,2017,81.24
2320,25,8,2017,81.16
2321,28,8,2017,81.165
2322,29,8,2017,81.35
2323,30,8,2017,81.19
2324,31,8,2017,81.3
2325,1,9,2017,80.695
2326,4,9,2017,80.695
2327,5,9,2017,81.3
2328,6,9,2017,81.415
2329,7,9,2017,81.3
2330,8,9,2017,81.6
2331,11,9,2017,81.565
2332,12,9,2017,82.1
2333,13,9,2017,82.125
2334,14,9,2017,82.225
2335,15,9,2017,82.225
2336,18,9,2017,82.225
2337,19,9,2017,81.7
2338,20,9,2017,81.975
2339,21,9,2017,81.975
2340,22,9,2017,81.975
2341,25,9,2017,81.975
2342,26,9,2017,82.175
2343,27,9,2017,82.45
2344,28,9,2017,82.4
2345,29,9,2017,82.05
2346,2,10,2017,82.05
2347,3,10,2017,81.975
2348,4,10,2017,81.975
2349,5,10,2017,82.11
2350,6,10,2017,82.075
2351,9,10,2017,82.175
2352,10,10,2017,82.1
2353,11,10,2017,82.25
2354,12,10,2017,82.575
2355,13,10,2017,82.45
2356,16,10,2017,82.45
2357,17,10,2017,82.425
2358,18,10,2017,82.39
2359,19,10,2017,82.4
2360,20,10,2017,82.525
2361,23,10,2017,82.55
2362,24,10,2017,82.825
2363,25,10,2017,82.825
2364,26,10,2017,82.91
2365,27,10,2017,83.075
2366,30,10,2017,83.15
2367,31,10,2017,82.975
2368,1,11,2017,82.955
2369,2,11,2017,83.1
2370,3,11,2017,83.04
2371,6,11,2017,83.04
2372,7,11,2017,83.25
2373,8,11,2017,83.35
2374,9,11,2017,83.35
2375,10,11,2017,83.35
2376,13,11,2017,83.35
2377,14,11,2017,83.475
2378,15,11,2017,83.55
2379,16,11,2017,83.6
2380,17,11,2017,83.7
2381,20,11,2017,83.7
2382,21,11,2017,83.95
2383,22,11,2017,84.15
2384,23,11,2017,84.15
2385,24,11,2017,84.15
2386,27,11,2017,84.15
2387,28,11,2017,84.715
2388,29,11,2017,84.955
2389,30,11,2017,82.975
2390,1,12,2017,82.975
2391,4,12,2017,82.975
2392,5,12,2017,82.295
2393,6,12,2017,82.975
2394,7,12,2017,82.975
2395,8,12,2017,82.975
2396,11,12,2017,82.975
2397,12,12,2017,82.975
2398,13,12,2017,82.975
2399,14,12,2017,82.975
2400,15,12,2017,82.975
2401,18,12,2017,82.975
2402,19,12,2017,83.15
2403,20,12,2017,83.15
2404,21,12,2017,83.175
2405,22,12,2017,83.175
2406,25,12,2017,83.175
2407,26,12,2017,83.175
2408,27,12,2017,83.175
2409,28,12,2017,83.175
2410,29,12,2017,83.175
2411,1,1,2018,83.175
2412,2,1,2018,83.175
2413,3,1,2018,83.175
2414,4,1,2018,83.185
2415,5,1,2018,83.185
2416,8,1,2018,83.185
2417,9,1,2018,83.19
2418,10,1,2018,83.19
2419,11,1,2018,83.19
2420,12,1,2018,83.15
2421,15,1,2018,83.15
2422,16,1,2018,82.795
2423,17,1,2018,82.795
2424,18,1,2018,82.825
2425,19,1,2018,82.845
2426,22,1,2018,82.845
2427,23,1,2018,82.875
2428,24,1,2018,83.275
2429,25,1,2018,83.275
2430,26,1,2018,83.275
2431,29,1,2018,83.275
2432,30,1,2018,83.3
2433,31,1,2018,83.3
2434,1,2,2018,83.3
2435,2,2,2018,83.3
2436,5,2,2018,83.3
2437,6,2,2018,83.3
2438,7,2,2018,83.3
2439,8,2,2018,83.3
2440,9,2,2018,83.3
2441,12,2,2018,83.3
2442,13,2,2018,82.895
2443,14,2,2018,83.35
2444,15,2,2018,82.895
2445,16,2,2018,83.35
2446,19,2,2018,83.35
2447,20,2,2018,82.935
2448,21,2,2018,83.45
2449,22,2,2018,83.45
2450,23,2,2018,83.45
2451,26,2,2018,83.45
2452,27,2,2018,83.45
2453,28,2,2018,83.45
2454,1,3,2018,83.475
2455,2,3,2018,82.955
2456,5,3,2018,82.955
2457,6,3,2018,83.485
2458,7,3,2018,83.195
2459,8,3,2018,83.485
2460,9,3,2018,83.295
2461,12,3,2018,83.295
2462,13,3,2018,82.955
2463,14,3,2018,83.49
2464,15,3,2018,83.015
2465,16,3,2018,83.18
2466,19,3,2018,83.18
2467,20,3,2018,83.18
2468,21,3,2018,83.33
2469,22,3,2018,83.01
2470,23,3,2018,82.955
2471,26,3,2018,82.955
2472,27,3,2018,82.955
2473,28,3,2018,82.955
2474,29,3,2018,82.955
2475,30,3,2018,83.18
2476,2,4,2018,83.18
2477,3,4,2018,83.0
2478,4,4,2018,82.955
2479,5,4,2018,82.955
2480,6,4,2018,83.0
2481,9,4,2018,82.95
2482,10,4,2018,83.245
2483,11,4,2018,82.95
2484,12,4,2018,82.975
2485,13,4,2018,83.04
2486,16,4,2018,83.015
2487,17,4,2018,83.0
2488,18,4,2018,83.025
2489,19,4,2018,83.03
2490,20,4,2018,82.95
2491,23,4,2018,83.0
2492,30,4,2018,82.975
2493,1,5,2018,84.67005
2494,2,5,2018,84.77095
2495,3,5,2018,84.59215
2496,4,5,2018,84.75015
2497,5,5,2018,84.73795
2498,6,5,2018,84.65695
2499,7,5,2018,84.65695
2500,8,5,2018,84.70025
2501,9,5,2018,84.71285
2502,10,5,2018,84.72175
2503,11,5,2018,84.81685
2504,12,5,2018,84.75795
2505,13,5,2018,84.75785
2506,14,5,2018,84.58595
2507,15,5,2018,84.64385
2508,16,5,2018,84.83295
2509,17,5,2018,84.83485
2510,18,5,2018,84.82155
2511,19,5,2018,84.80595
2512,20,5,2018,84.73395
2513,21,5,2018,84.73395
2514,22,5,2018,84.80365
2515,23,5,2018,84.80355
2516,24,5,2018,84.63285
2517,25,5,2018,84.50495
2518,26,5,2018,84.52595
2519,27,5,2018,84.52595
2520,28,5,2018,84.52595
2521,29,5,2018,84.58575
2522,30,5,2018,84.52695
2523,31,5,2018,84.44595
2524,1,6,2018,84.50415
2525,2,6,2018,84.52295
2526,3,6,2018,84.79195
2527,4,6,2018,84.79195
2528,5,6,2018,84.77095
2529,6,6,2018,84.66615
2530,7,6,2018,84.65375
2531,8,6,2018,84.62685
2532,9,6,2018,84.70015
2533,10,6,2018,84.32695
2534,11,6,2018,84.32695
2535,12,6,2018,84.60095
2536,13,6,2018,84.61405
2537,14,6,2018,84.53605
2538,15,6,2018,84.59635
2539,16,6,2018,84.54395
2540,17,6,2018,84.54415
2541,18,6,2018,84.54415
2542,19,6,2018,84.50295
2543,20,6,2018,84.51685
2544,21,6,2018,84.50785
2545,22,6,2018,84.51595
2546,23,6,2018,84.48995
2547,24,6,2018,84.48985
2548,25,6,2018,84.48985
2549,26,6,2018,84.37815
2550,27,6,2018,84.52605
2551,28,6,2018,84.52005
2552,29,6,2018,84.32595
2553,30,6,2018,83.6941
2554,1,7,2018,83.69405
2555,2,7,2018,83.69405
2556,3,7,2018,83.47895
2557,4,7,2018,84.28595
2558,5,7,2018,84.17305
2559,6,7,2018,84.12615
2560,7,7,2018,83.93795
2561,8,7,2018,83.93795
2562,9,7,2018,83.45495
2563,10,7,2018,83.46595
2564,11,7,2018,83.78995
2565,12,7,2018,83.87595
2566,13,7,2018,84.05995
2567,14,7,2018,83.77595
2568,15,7,2018,83.77595
2569,16,7,2018,83.77595
2570,17,7,2018,83.41895
2571,18,7,2018,84.46395
2572,19,7,2018,84.51695
2573,20,7,2018,84.55595
2574,21,7,2018,84.43995
2575,22,7,2018,83.92495
2576,23,7,2018,83.92495
2577,24,7,2018,83.90295
2578,25,7,2018,84.50895
2579,26,7,2018,84.47995
2580,27,7,2018,84.49795
2581,28,7,2018,84.50495
2582,29,7,2018,84.50495
2583,30,7,2018,84.50495
2584,31,7,2018,84.35995
2585,1,8,2018,84.45795
2586,2,8,2018,84.51795
2587,3,8,2018,84.61995
2588,4,8,2018,84.45895
2589,5,8,2018,84.45895
2590,6,8,2018,84.45895
2591,7,8,2018,84.55995
2592,8,8,2018,84.48795
2593,9,8,2018,84.49195
2594,10,8,2018,84.50795
2595,11,8,2018,84.49295
2596,12,8,2018,84.49295
2597,13,8,2018,84.49295
2598,14,8,2018,84.49295
2599,15,8,2018,84.49295
2600,16,8,2018,84.49295
2601,17,8,2018,84.49295
2602,18,8,2018,84.49295
2603,19,8,2018,84.49295
2604,20,8,2018,84.49295
2605,21,8,2018,83.93295
2606,22,8,2018,83.81795
2607,23,8,2018,83.78195
2608,24,8,2018,83.86595
2609,25,8,2018,83.47095
2610,26,8,2018,83.47095
2611,27,8,2018,83.47095
2612,28,8,2018,83.45795
2613,29,8,2018,83.47995
2614,30,8,2018,83.58395
2615,31,8,2018,83.91195
2616,1,9,2018,83.84195
2617,2,9,2018,83.84195
2618,3,9,2018,83.84195
2619,4,9,2018,84.12595
2620,5,9,2018,83.94195
2621,6,9,2018,83.81195
2622,7,9,2018,83.79195
2623,8,9,2018,83.90495
2624,9,9,2018,83.90495
2625,10,9,2018,83.90495
2626,11,9,2018,84.12395
2627,12,9,2018,83.90795
2628,13,9,2018,83.72295
2629,14,9,2018,83.82595
2630,15,9,2018,83.81795
2631,16,9,2018,83.81795
2632,17,9,2018,83.81795
2633,18,9,2018,83.76995
2634,19,9,2018,83.89395
2635,20,9,2018,83.94695
2636,21,9,2018,83.98395
2637,22,9,2018,83.78595
2638,23,9,2018,83.74995
2639,24,9,2018,83.74995
2640,25,9,2018,84.10395
2641,26,9,2018,84.09095
2642,27,9,2018,84.05595
2643,28,9,2018,84.03095
2644,29,9,2018,83.81495
2645,30,9,2018,83.81995
2646,1,10,2018,83.81995
2647,2,10,2018,83.81995
2648,3,10,2018,83.81995
2649,4,10,2018,83.81995
2650,5,10,2018,83.81995
2651,6,10,2018,83.81995
2652,7,10,2018,83.81995
2653,8,10,2018,83.81995
2654,9,10,2018,83.81995
2655,10,10,2018,83.81995
2656,11,10,2018,83.81995
2657,12,10,2018,83.81995
2658,13,10,2018,83.81995
2659,14,10,2018,83.81995
2660,15,10,2018,83.81995
2661,16,10,2018,83.81995
2662,17,10,2018,83.81995
2663,18,10,2018,83.81995
2664,19,10,2018,83.81995
2665,20,10,2018,83.81995
2666,21,10,2018,83.81995
2667,22,10,2018,83.81995
2668,23,10,2018,83.81995
2669,24,10,2018,83.81995
2670,25,10,2018,83.81995
2671,26,10,2018,83.81995
2672,27,10,2018,83.81995
2673,28,10,2018,83.81995
2674,29,10,2018,83.81995
2675,30,10,2018,83.81995
2676,31,10,2018,83.81995
2677,1,11,2018,84.05095
2678,2,11,2018,83.82795
2679,3,11,2018,83.84395
2680,4,11,2018,83.84395
2681,5,11,2018,83.84395
2682,6,11,2018,83.86995
2683,7,11,2018,83.80795
2684,8,11,2018,83.89595
2685,9,11,2018,83.83395
2686,10,11,2018,83.79095
2687,11,11,2018,83.79095
2688,12,11,2018,83.79095
2689,13,11,2018,83.80195
2690,14,11,2018,83.83395
2691,15,11,2018,83.86495
2692,16,11,2018,83.89445
2693,17,11,2018,83.70695
2694,18,11,2018,83.11445
2695,19,11,2018,83.11445
2696,20,11,2018,83.13895
2697,21,11,2018,83.20295
2698,22,11,2018,83.55995
2699,23,11,2018,83.91395
2700,24,11,2018,83.85545
2701,25,11,2018,83.92995
2702,26,11,2018,83.92995
2703,27,11,2018,83.89195
2704,28,11,2018,83.87795
2705,29,11,2018,83.90195
2706,30,11,2018,83.85795
2707,1,12,2018,83.81695
2708,2,12,2018,83.81695
2709,3,12,2018,84.18995
2710,4,12,2018,84.12795
2711,5,12,2018,83.88995
2712,6,12,2018,83.90595
2713,7,12,2018,83.86795
2714,8,12,2018,83.73395
2715,9,12,2018,83.73395
2716,10,12,2018,83.73395
2717,11,12,2018,83.85895
2718,12,12,2018,83.87095
2719,13,12,2018,83.89595
2720,14,12,2018,83.91695
2721,15,12,2018,83.79395
2722,16,12,2018,83.79395
2723,17,12,2018,83.79395
2724,18,12,2018,83.89595
2725,19,12,2018,83.89595
2726,20,12,2018,83.90595
2727,21,12,2018,83.92595
2728,22,12,2018,83.63595
2729,23,12,2018,83.63595
2730,24,12,2018,83.63595
2731,25,12,2018,83.93695
2732,26,12,2018,83.94695
2733,27,12,2018,83.94695
2734,28,12,2018,83.81995
2735,29,12,2018,83.74795
2736,30,12,2018,83.74795
2737,31,12,2018,83.74795
2738,1,1,2019,83.64595
2739,2,1,2019,83.70595
2740,3,1,2019,83.91195
2741,4,1,2019,83.96195
2742,5,1,2019,83.84995
2743,6,1,2019,83.84995
2744,7,1,2019,83.84995
2745,8,1,2019,83.92195
2746,9,1,2019,83.93595
2747,10,1,2019,83.95395
2748,11,1,2019,83.94995
2749,12,1,2019,83.71195
2750,13,1,2019,83.71195
2751,14,1,2019,83.71195
2752,15,1,2019,83.92195
2753,16,1,2019,83.95995
2754,17,1,2019,83.90995
2755,18,1,2019,83.90895
2756,19,1,2019,83.67395
2757,20,1,2019,83.67395
2758,21,1,2019,83.67395
2759,22,1,2019,83.98295
2760,23,1,2019,83.92895
2761,24,1,2019,83.93095
2762,25,1,2019,83.89695
2763,26,1,2019,83.76395
2764,27,1,2019,83.36795
2765,28,1,2019,83.36795
2766,29,1,2019,83.43595
2767,30,1,2019,83.55895
2768,31,1,2019,83.73195
2769,1,2,2019,83.80295
2770,2,2,2019,83.70795
2771,3,2,2019,83.70795
2772,4,2,2019,83.70795
2773,5,2,2019,83.92195
2774,6,2,2019,83.93395
2775,7,2,2019,83.91795
2776,8,2,2019,83.90395
2777,9,2,2019,83.83795
2778,10,2,2019,83.86795
2779,11,2,2019,83.86795
2780,12,2,2019,83.90495
2781,13,2,2019,83.96795
2782,14,2,2019,83.94595
2783,15,2,2019,84.01995
2784,16,2,2019,84.03195
2785,17,2,2019,84.03195
2786,18,2,2019,84.03195
2787,19,2,2019,84.03195
2788,20,2,2019,84.03195
2789,21,2,2019,84.03195
2790,22,2,2019,84.03195
2791,23,2,2019,84.03195
2792,24,2,2019,84.03195
2793,25,2,2019,83.98295
2794,26,2,2019,84.14595
2795,27,2,2019,84.14295
2796,28,2,2019,84.16695
2797,1,3,2019,83.86395
2798,2,3,2019,83.86495
2799,3,3,2019,83.86495
2800,4,3,2019,83.86495
2801,5,3,2019,84.09995
2802,6,3,2019,84.14595
2803,7,3,2019,84.11495
2804,8,3,2019,84.08895
2805,9,3,2019,83.84595
2806,10,3,2019,83.84595
2807,11,3,2019,83.66995
2808,12,3,2019,83.82995
2809,13,3,2019,83.95795
2810,14,3,2019,83.97995
2811,15,3,2019,83.99395
2812,16,3,2019,83.95895
2813,17,3,2019,83.95895
2814,18,3,2019,83.95895
2815,19,3,2019,84.24395
2816,20,3,2019,84.36395
2817,21,3,2019,84.33795
2818,22,3,2019,84.23195
2819,23,3,2019,83.91695
2820,24,3,2019,83.91695
2821,25,3,2019,83.75395
2822,26,3,2019,84.16095
2823,27,3,2019,83.93795
2824,28,3,2019,84.21895
2825,29,3,2019,84.24995
2826,30,3,2019,84.05795
2827,31,3,2019,84.05795
2828,1,4,2019,84.05795
2829,2,4,2019,84.17895
2830,3,4,2019,84.23595
2831,4,4,2019,84.24395
2832,5,4,2019,84.29195
2833,6,4,2019,84.45995
2834,7,4,2019,84.45995
2835,8,4,2019,84.45995
2836,9,4,2019,84.17295
2837,10,4,2019,84.33495
2838,11,4,2019,84.34795
2839,12,4,2019,84.53695
2840,13,4,2019,84.53395
2841,14,4,2019,84.53395
2842,15,4,2019,84.39295
2843,16,4,2019,84.28195
2844,17,4,2019,84.35795
2845,18,4,2019,84.36795
2846,19,4,2019,84.34195
2847,20,4,2019,84.48595
2848,21,4,2019,84.48595
2849,22,4,2019,84.48595
2850,23,4,2019,84.41795
2851,24,4,2019,84.36195
2852,25,4,2019,84.38195
2853,26,4,2019,84.36995
2854,27,4,2019,84.05395
2855,28,4,2019,84.05395
2856,29,4,2019,83.83395
2857,30,4,2019,83.86195
2858,1,5,2019,84.44995
2859,2,5,2019,84.41995
2860,3,5,2019,84.41195
2861,4,5,2019,84.37995
2862,5,5,2019,84.37995
2863,6,5,2019,84.37995
2864,7,5,2019,84.28995
2865,8,5,2019,84.45695
2866,9,5,2019,84.49595
2867,10,5,2019,84.51195
2868,11,5,2019,84.36195
2869,12,5,2019,84.36195
2870,13,5,2019,84.36195
2871,14,5,2019,84.42795
2872,15,5,2019,84.45995
2873,16,5,2019,84.50595
2874,17,5,2019,84.48395
2875,18,5,2019,84.24795
2876,19,5,2019,84.24795
2877,20,5,2019,84.24795
2878,21,5,2019,84.38095
2879,22,5,2019,84.49795
2880,23,5,2019,84.61595
2881,24,5,2019,84.58195
2882,25,5,2019,84.24595
2883,26,5,2019,84.09995
2884,27,5,2019,84.09995
2885,28,5,2019,84.12995
2886,29,5,2019,84.19395
2887,30,5,2019,84.62495
2888,31,5,2019,84.47995
2889,1,6,2019,84.43795
2890,2,6,2019,84.43795
2891,3,6,2019,84.01695
2892,4,6,2019,84.09695
2893,5,6,2019,84.59795
2894,6,6,2019,84.73995
2895,7,6,2019,84.63395
2896,8,6,2019,84.52795
2897,9,6,2019,84.52795
2898,10,6,2019,84.52795
2899,11,6,2019,84.31195
2900,12,6,2019,84.46095
2901,13,6,2019,84.49595
2902,14,6,2019,84.58195
2903,15,6,2019,84.60095
2904,16,6,2019,84.60095
2905,17,6,2019,84.73695
2906,18,6,2019,84.75195
2907,19,6,2019,84.55095
2908,20,6,2019,84.50395
2909,21,6,2019,84.48495
2910,22,6,2019,84.27895
2911,23,6,2019,84.27895
2912,24,6,2019,84.27895
2913,25,6,2019,84.46195
2914,26,6,2019,84.53395
2915,27,6,2019,84.50195
2916,28,6,2019,84.52195
2917,29,6,2019,84.56995
2918,30,6,2019,84.56995
2919,1,7,2019,84.56995
2920,2,7,2019,84.80495
2921,3,7,2019,84.54395
2922,4,7,2019,84.49095
2923,5,7,2019,84.49995
2924,6,7,2019,84.49595
2925,7,7,2019,84.51395
2926,8,7,2019,84.51395
2927,9,7,2019,84.52795
2928,10,7,2019,84.49595
2929,11,7,2019,84.49595
2930,12,7,2019,84.40895
2931,13,7,2019,84.47495
2932,14,7,2019,84.47495
2933,15,7,2019,84.47495
2934,16,7,2019,84.45195
2935,17,7,2019,84.47695
2936,18,7,2019,84.51995
2937,19,7,2019,84.49995
2938,20,7,2019,84.49995
2939,21,7,2019,84.49995
2940,22,7,2019,84.50695
2941,23,7,2019,84.51295
2942,24,7,2019,84.50195
2943,25,7,2019,84.51395
2944,26,7,2019,84.49395
2945,27,7,2019,84.44595
2946,28,7,2019,84.44595
2947,29,7,2019,84.44595
2948,30,7,2019,84.50495
2949,31,7,2019,84.46395
2950,1,8,2019,84.45595
2951,2,8,2019,84.51195
2952,3,8,2019,84.48995
2953,4,8,2019,84.48995
2954,5,8,2019,84.48995
2955,6,8,2019,84.47295
2956,7,8,2019,84.48495
2957,8,8,2019,84.48195
2958,9,8,2019,84.50795
2959,10,8,2019,84.44495
2960,11,8,2019,84.44495
2961,12,8,2019,84.44495
2962,13,8,2019,84.47295
2963,14,8,2019,84.60195
2964,15,8,2019,84.48395
2965,16,8,2019,84.46395
2966,17,8,2019,84.54395
2967,18,8,2019,84.54395
